lighting_percent,crowd_level,police_proximity_m,open_stores_count,historical_crime_rate,safety_score
65.65,35.06,403.2,12,5.85,49.0
20.18,80.59,2326.7,11,6.56,36.4
24.07,63.3,1509.0,8,1.67,55.0
49.33,68.92,1445.4,18,7.83,46.3
45.72,62.24,1189.7,19,6.71,45.5
76.92,90.16,1729.4,0,5.36,41.1
62.27,23.63,1830.4,10,7.74,32.7
44.93,94.01,1613.0,4,2.33,48.1
25.37,79.79,4895.9,6,3.64,30.6
30.42,58.01,4670.4,12,0.82,41.8
61.8,64.61,2915.1,22,3.93,45.4
48.11,63.39,4907.2,5,4.35,36.6
56.34,10.26,4956.9,12,5.27,22.9
25.36,24.62,1844.1,5,0.64,31.6
69.66,91.53,2281.4,14,0.37,76.0
86.73,53.09,4799.4,7,3.63,54.2
33.21,39.05,3082.3,10,1.69,48.9
54.24,73.58,1143.4,9,6.47,50.3
97.8,52.21,3478.0,8,5.72,53.6
39.99,6.18,1108.2,3,2.84,32.4
63.55,71.26,1762.9,13,0.48,70.9
18.12,70.9,1215.0,3,1.63,42.4
64.54,19.86,1300.4,23,5.91,44.2
18.07,91.1,122.8,14,8.42,35.9
96.33,25.15,4415.5,20,2.84,57.0
74.41,46.2,1550.4,9,6.84,44.8
80.93,15.33,523.2,13,7.38,42.3
73.37,59.3,526.2,24,0.5,76.9
63.08,38.79,2824.5,5,7.8,28.5
50.49,36.79,4965.3,15,4.02,35.0
87.25,79.43,810.6,24,8.2,58.3
96.12,5.86,588.1,11,4.62,57.4
54.91,76.82,2247.7,3,2.08,52.9
93.84,56.43,2860.3,0,8.29,26.5
62.5,93.75,1542.5,3,2.14,56.7
58.45,58.05,1582.4,24,7.51,40.5
50.9,9.98,2179.9,12,1.55,48.9
28.84,9.56,1639.3,6,5.77,18.3
10.33,84.48,4585.1,14,3.55,29.3
31.74,80.71,305.6,5,8.26,32.7
55.88,36.13,1249.4,13,1.65,57.6
44.2,60.62,4061.9,17,3.53,44.6
50.36,49.06,4186.4,3,5.47,17.1
98.26,92.04,646.6,0,8.31,46.8
41.52,90.5,4871.4,2,2.65,36.8
50.7,93.55,3497.4,12,3.43,52.7
22.02,82.98,1435.7,17,3.98,49.0
14.32,86.86,2334.6,3,2.22,30.7
79.79,24.56,1556.0,3,6.97,33.6
61.36,79.79,835.1,10,0.87,77.4
78.46,68.8,1526.8,13,6.02,57.4
23.49,91.65,2942.5,24,4.59,39.3
61.46,56.41,4147.3,6,2.13,48.6
32.83,12.67,1881.3,2,4.24,16.6
30.53,58.77,1804.7,6,7.07,20.1
11.04,66.79,2393.2,7,3.84,37.4
21.73,24.83,3258.3,11,1.12,40.3
37.83,40.47,3782.9,6,0.44,45.7
20.52,58.87,1701.3,23,6.63,28.0
98.73,38.67,2973.1,15,2.88,56.5
37.78,38.75,2007.9,24,7.92,25.9
21.73,16.98,3610.4,16,5.28,20.5
27.92,89.67,906.9,21,3.76,52.6
62.89,72.54,1358.9,3,4.84,40.5
15.76,5.11,2187.7,16,3.94,26.4
87.62,73.91,4458.1,17,7.71,43.3
96.53,71.58,2909.3,3,3.95,55.6
32.21,5.88,4830.4,16,0.97,30.1
50.51,38.26,606.1,14,5.12,46.4
11.99,59.61,2354.9,21,5.33,30.8
67.66,45.75,2153.5,16,6.53,42.6
47.25,75.02,3041.0,12,7.94,34.0
34.31,43.29,4078.6,24,3.82,29.8
28.62,18.85,4223.1,2,3.06,13.6
68.86,92.88,3384.0,11,4.22,62.7
47.46,26.78,3243.5,16,7.66,22.0
26.17,69.59,4750.2,21,8.33,24.0
72.02,17.88,1980.1,21,8.26,34.0
60.86,34.61,4180.6,6,2.03,41.9
87.28,44.78,4615.4,6,4.27,45.3
20.57,22.3,2508.5,10,2.28,37.7
80.71,45.5,3672.6,15,3.19,52.4
70.62,19.14,1947.4,3,0.37,49.6
20.35,55.31,878.5,15,1.45,55.5
72.53,64.73,2973.9,4,3.44,46.5
49.74,10.62,1062.7,18,3.16,44.8
95.05,83.4,2342.2,21,2.44,73.9
22.75,21.66,4377.1,13,2.03,27.3
67.86,25.28,521.5,6,6.39,39.6
44.38,64.52,249.1,8,2.57,58.9
96.11,47.19,3071.7,24,6.03,51.8
39.7,49.95,1722.2,12,3.2,49.3
96.6,16.53,2147.9,15,6.84,46.7
91.13,77.52,2088.0,20,1.5,75.2
34.33,60.53,524.4,3,1.42,45.8
82.32,17.18,117.5,6,5.81,49.9
99.6,38.66,4502.3,2,7.79,22.4
32.74,77.94,1167.2,19,1.3,64.2
49.31,56.15,2187.8,14,0.72,57.8
56.82,14.78,4862.4,24,7.95,17.4
36.54,38.55,4151.1,20,1.09,44.3
11.37,26.84,628.9,13,2.2,32.5
29.81,51.57,2591.7,6,7.91,22.9
35.37,80.9,3677.4,17,6.84,37.9
49.92,44.26,3522.1,24,2.98,43.1
25.4,44.0,3828.1,4,8.12,7.2
88.59,86.48,2341.5,20,4.87,63.7
73.44,56.86,962.0,19,0.71,74.7
17.67,55.96,2377.9,7,6.01,34.5
68.51,28.57,3274.6,19,4.61,35.3
68.83,59.7,3082.1,17,4.91,48.0
96.06,56.83,445.6,20,8.45,58.9
10.27,40.72,418.3,18,1.38,51.1
32.31,94.16,4829.8,19,5.62,31.7
93.5,84.37,843.8,2,3.95,59.7
93.89,72.46,1542.9,22,2.38,74.7
74.85,53.36,3861.4,5,5.93,33.9
78.92,46.59,2107.4,17,5.71,50.5
18.23,21.64,989.2,14,7.29,18.0
56.25,32.52,2389.4,13,7.48,31.3
30.84,74.66,2887.9,23,4.82,38.2
26.31,45.84,2318.6,20,2.83,41.3
82.93,84.4,4602.8,21,4.55,53.7
22.15,18.31,1495.0,7,3.12,32.4
52.18,50.75,3340.5,10,2.43,46.0
94.47,63.23,650.2,10,4.73,72.6
26.72,51.52,2022.2,11,5.63,33.5
98.02,85.03,3730.9,15,5.06,63.0
99.49,94.06,1201.6,6,8.12,59.7
60.01,15.43,2989.9,2,2.61,28.8
25.31,16.7,851.8,1,3.23,20.8
38.45,16.73,603.2,2,5.71,22.7
48.2,66.31,2663.8,7,5.14,41.4
37.84,38.54,3407.6,19,0.12,46.7
35.26,71.0,655.5,7,2.72,55.6
97.5,41.49,4597.1,3,2.23,44.0
23.8,61.48,1206.3,22,7.16,33.6
76.0,74.29,687.9,12,7.38,53.4
10.04,54.34,1093.2,21,2.48,47.2
63.66,53.56,930.9,16,0.96,66.3
92.43,12.94,544.3,23,1.82,70.6
35.91,41.97,4009.4,21,1.58,41.3
26.7,54.12,2528.1,17,2.09,48.0
68.65,46.58,2003.7,4,2.07,48.1
74.13,86.07,4758.1,11,4.13,48.1
71.92,86.59,1917.9,1,2.78,47.0
38.74,78.97,918.2,9,4.8,60.3
32.7,38.78,1442.8,6,2.99,38.1
96.03,69.56,1270.9,14,6.94,64.9
93.1,40.58,2543.8,21,8.09,40.4
51.16,25.93,1528.4,6,3.49,41.6
86.16,35.86,2628.7,14,0.52,67.8
50.71,11.39,3379.5,15,2.11,48.2
48.2,34.86,3908.8,21,0.96,45.6
24.11,46.47,3579.8,0,3.0,13.1
48.38,90.99,1107.4,14,5.52,57.0
58.37,33.21,667.9,2,4.46,32.7
12.03,86.22,2758.0,9,2.14,48.5
49.97,25.6,1074.7,15,6.54,36.5
80.32,22.19,516.2,1,1.2,47.6
71.2,51.71,2682.8,16,2.02,61.5
67.16,65.53,1701.3,0,5.78,33.2
91.86,8.99,3805.1,3,1.76,42.8
11.62,24.9,1639.5,10,5.8,28.4
60.13,46.01,4895.7,16,8.31,22.4
80.86,34.79,3816.8,1,7.08,18.2
58.72,69.14,382.7,0,1.44,47.2
39.15,51.0,2593.5,5,4.47,34.5
22.26,19.43,2856.8,10,3.65,26.5
89.88,85.5,3507.0,3,8.43,37.8
52.37,31.36,2539.2,23,8.2,30.8
89.03,70.8,2468.9,10,1.17,72.8
62.73,75.19,1902.9,4,7.73,34.7
70.68,91.68,1430.2,9,1.72,78.9
82.38,49.87,4736.4,4,2.78,44.7
69.32,60.43,1656.2,23,3.07,63.8
45.82,35.14,410.8,21,2.51,53.2
56.23,66.04,919.7,21,7.27,42.8
82.27,46.7,4300.7,2,2.87,36.1
43.63,44.39,2974.5,5,6.96,19.6
44.93,81.99,3916.0,12,8.45,32.7
18.61,9.52,4063.0,15,7.16,8.4
92.31,84.38,4133.9,6,3.01,59.5
18.19,81.69,2798.0,17,6.07,33.1
68.34,50.57,967.9,2,4.58,43.1
47.19,49.12,826.3,5,6.71,33.6
46.51,37.56,2912.5,9,1.39,47.4
71.16,94.48,1895.9,15,5.46,67.8
16.04,15.01,2834.4,24,6.6,13.3
63.43,58.12,2542.5,12,6.49,45.8
79.48,66.35,3050.8,24,8.19,44.7
84.54,89.09,257.3,23,0.59,84.2
25.35,75.22,260.9,23,3.0,54.1
90.77,62.95,3635.8,8,4.1,61.1
69.05,15.51,1046.3,15,2.7,54.0
89.37,38.64,3295.8,10,2.7,53.9
53.68,17.5,2778.2,8,1.58,47.7
58.78,84.31,4910.8,9,6.93,36.0
92.71,72.47,4193.5,10,7.73,48.1
90.99,73.18,2124.4,24,0.79,86.9
50.33,63.7,3120.4,20,1.4,57.3
34.7,50.63,674.7,21,2.02,56.9
45.39,18.5,1993.3,14,4.38,36.5
44.9,34.67,3696.0,20,6.75,22.6
35.82,17.32,3151.1,12,0.7,44.9
34.17,70.24,2473.9,16,5.45,38.7
87.5,19.42,965.0,3,1.35,53.7
16.29,68.19,4035.4,10,8.26,23.1
70.99,67.3,1438.5,0,7.65,28.1
25.55,46.34,4120.3,0,8.08,5.0
41.01,17.17,3096.9,2,0.99,28.9
15.54,33.33,1926.4,22,4.2,29.7
34.3,33.81,299.0,14,1.49,55.1
79.16,68.03,1238.9,0,5.14,39.6
89.65,15.24,4456.4,22,2.06,52.9
29.94,79.62,4108.1,15,6.57,34.7
51.72,73.49,2916.8,16,5.51,45.7
52.33,21.77,2385.0,8,4.9,41.1
88.62,69.72,3271.0,4,7.03,41.2
78.65,65.17,2384.6,5,4.3,54.5
56.18,72.33,3257.1,14,2.37,65.3
70.37,22.0,1606.3,8,5.31,52.5
86.26,19.18,4208.6,2,8.14,14.1
10.86,26.28,3539.4,18,5.15,19.1
46.26,37.93,1716.9,20,5.39,36.8
91.65,76.43,4170.3,12,7.95,49.1
76.63,71.41,2488.0,12,4.43,60.4
58.86,88.29,955.7,22,8.47,46.9
57.67,10.28,480.8,2,1.44,44.3
41.3,6.04,3528.1,19,4.61,24.9
56.85,67.92,4339.1,13,1.89,51.3
68.98,30.14,4056.5,1,3.91,25.5
47.65,35.07,3312.7,24,1.53,45.4
74.27,54.21,792.7,9,1.97,69.4
87.51,14.22,560.8,8,1.87,70.6
23.92,62.84,1790.6,12,2.79,45.3
50.64,34.26,4289.1,10,1.23,46.9
46.72,61.94,4812.5,1,6.9,9.2
71.87,80.06,1282.7,15,1.95,70.3
32.49,20.4,3834.3,4,3.6,18.3
67.62,88.78,2912.0,0,0.23,61.4
88.97,52.76,255.9,7,0.98,79.7
47.63,88.06,2760.3,21,7.63,42.3
91.99,23.7,4049.1,15,7.13,35.4
99.38,59.41,1453.0,13,7.16,57.6
19.55,41.35,4497.1,1,3.56,5.0
30.97,74.68,1257.7,17,1.29,65.4
95.53,59.53,474.7,20,1.01,83.7
96.25,49.51,883.7,6,5.19,59.9
18.79,87.17,4201.3,24,7.06,27.5
11.35,38.94,2144.8,24,7.66,24.6
24.5,24.8,4005.0,11,2.53,30.8
99.64,59.73,2703.0,14,2.8,68.6
26.2,61.16,2454.7,21,0.95,56.7
55.23,44.52,4053.9,1,6.61,13.2
86.36,48.79,2175.1,21,2.42,60.2
11.84,91.36,4030.0,16,4.14,31.8
64.4,70.94,593.2,10,7.9,49.7
34.93,14.95,3217.9,1,6.42,5.0
87.61,24.09,3542.7,18,0.54,63.1
35.51,92.8,4505.6,4,0.17,44.3
71.81,70.38,1199.2,16,6.71,53.8
70.68,87.35,3060.7,15,4.74,55.3
29.93,32.35,2223.0,12,6.15,31.5
13.13,71.77,1975.6,12,1.42,53.5
46.83,69.26,622.9,12,7.43,51.1
36.03,31.52,757.7,4,6.6,25.4
82.81,54.57,4201.2,4,7.58,34.9
82.03,61.47,3773.8,19,2.97,56.5
51.13,48.3,1973.5,18,2.42,54.3
64.59,79.45,4159.6,6,1.37,52.8
64.38,79.96,495.8,10,7.91,54.6
84.44,81.55,3161.4,22,1.59,72.6
48.25,77.31,4354.1,0,1.1,27.6
34.79,48.93,4210.4,6,1.72,39.9
33.85,39.33,1926.6,2,6.58,18.5
58.26,79.82,3751.6,12,7.57,37.2
50.42,49.12,2194.6,2,6.91,22.8
49.61,27.17,4216.7,5,4.83,18.4
18.2,50.66,2700.7,21,8.45,16.4
74.67,17.77,3847.8,14,0.68,57.8
29.24,67.25,485.0,3,7.38,23.3
27.73,35.23,2991.1,4,3.69,23.7
47.15,28.46,2796.4,2,3.92,19.5
30.5,91.09,3088.9,18,1.17,58.0
62.55,74.92,3508.6,24,0.38,66.9
43.43,75.84,4598.7,20,2.76,48.3
50.4,61.13,3949.8,15,1.57,53.0
58.35,80.53,1176.2,16,4.16,65.6
28.32,73.32,4146.9,8,1.34,45.3
24.02,58.89,698.2,21,1.26,52.8
89.24,91.5,3148.8,8,7.47,53.6
49.04,22.24,4425.5,13,7.84,13.5
47.09,89.9,595.5,22,8.2,48.1
13.21,41.13,4263.5,10,5.82,17.1
54.82,52.56,4013.2,9,6.58,34.7
59.88,16.05,2568.5,22,7.12,24.9
60.3,53.61,1613.6,4,5.63,38.3
73.63,60.01,2086.6,22,2.87,66.0
25.97,94.79,4846.4,3,1.41,37.7
32.7,92.77,1088.3,10,2.09,57.3
82.97,91.98,2940.1,5,7.16,47.7
95.25,36.35,507.9,1,5.95,39.9
22.23,94.21,1167.7,2,3.93,38.0
54.79,45.99,3840.3,17,0.35,53.0
29.28,81.67,1582.7,17,2.34,61.4
15.41,24.47,4930.3,6,6.22,5.3
39.3,50.52,2554.0,20,4.4,41.7
22.93,91.94,2631.0,12,3.76,47.2
73.89,90.23,277.9,12,2.73,79.2
58.04,66.54,4787.0,5,5.2,31.5
22.95,76.8,953.7,2,8.22,22.0
10.83,20.88,2737.9,9,7.67,10.0
82.73,69.95,2038.8,20,0.36,81.2
25.86,60.62,2136.4,4,4.14,32.7
64.56,13.24,3252.2,10,2.87,42.4
40.32,15.18,3344.2,3,4.39,19.2
62.69,14.76,856.0,9,5.19,45.5
38.41,70.19,2548.0,3,1.78,44.6
17.82,17.75,3973.3,12,6.67,11.7
30.07,47.1,2272.1,7,4.09,35.7
26.93,37.13,912.4,5,8.43,18.4
48.52,54.55,1634.8,10,0.31,61.5
69.25,68.58,1140.7,1,1.69,56.3
33.74,66.63,716.5,17,5.89,49.4
11.09,51.4,1950.1,17,5.94,29.9
56.7,46.79,2750.6,21,4.99,47.3
64.52,40.8,456.5,11,8.26,45.4
96.66,82.57,3058.7,16,3.59,68.9
63.05,34.78,4965.8,18,3.6,40.8
52.41,28.34,4824.2,16,7.75,15.2
61.61,71.9,4163.0,3,4.62,34.8
93.51,37.38,1405.1,16,3.07,62.2
84.55,81.23,209.8,15,6.14,67.2
39.07,34.51,4184.4,8,5.31,22.7
31.35,68.18,373.0,10,2.67,60.4
33.64,9.06,1107.6,11,2.6,39.3
55.4,39.7,2767.8,10,3.42,49.0
76.96,35.89,974.1,12,0.7,69.3
55.29,78.5,4185.6,21,8.02,28.6
16.1,92.03,3908.1,7,1.64,43.3
75.12,46.48,3803.3,13,1.73,55.1
82.54,79.24,4099.0,17,5.54,52.9
36.05,67.97,1176.5,13,6.18,47.8
69.77,92.06,3671.6,15,6.29,55.8
48.39,78.0,1840.9,14,3.25,57.0
90.02,11.97,3367.5,21,7.44,31.2
86.07,69.2,697.9,19,4.67,66.1
57.29,53.19,3557.4,6,3.78,42.3
72.24,6.48,4863.3,7,6.91,20.4
89.5,27.62,313.6,5,2.15,57.2
54.61,87.96,559.8,12,7.33,51.7
38.19,88.35,705.8,16,4.63,60.4
77.83,76.9,2209.8,7,7.66,49.2
29.81,93.36,1524.8,10,1.79,61.5
44.97,77.59,4053.9,16,7.96,29.9
87.92,5.92,2421.6,8,5.88,40.6
75.2,30.91,2474.2,1,5.29,29.8
46.34,7.76,3613.5,9,3.65,31.4
29.33,13.47,1873.6,21,8.13,20.0
42.04,24.7,1830.7,23,3.83,41.8
35.57,50.32,3808.9,20,4.29,34.8
25.85,81.28,3922.2,13,6.66,31.5
76.9,82.58,170.6,1,2.49,58.9
32.69,60.46,804.6,4,2.55,44.3
50.88,88.54,1144.2,16,6.61,56.2
44.73,50.01,1822.8,23,1.18,56.8
98.39,85.01,1528.1,7,7.01,61.9
45.2,45.87,3375.7,17,5.35,35.7
17.2,29.95,4157.9,21,4.63,17.2
18.08,87.48,1041.2,23,2.02,57.6
63.17,39.91,2858.6,7,6.71,39.8
63.94,50.31,1902.3,11,6.86,40.9
47.69,34.6,2578.3,13,4.16,41.3
48.87,64.66,3141.7,22,3.37,48.8
14.85,94.55,4478.6,2,2.17,28.2
56.49,7.3,1042.2,13,6.44,34.7
55.43,85.99,526.3,3,5.47,49.3
23.46,5.35,3173.3,0,1.84,7.1
19.35,37.78,2031.2,8,6.77,26.4
21.12,20.17,898.2,13,7.51,22.8
19.09,73.16,673.7,9,0.6,54.9
64.87,9.55,2838.7,17,6.59,31.8
27.68,54.81,1572.3,9,7.26,32.0
32.63,31.54,4987.4,6,8.43,5.0
25.62,17.03,2088.9,7,2.1,35.5
96.21,74.46,1140.2,13,3.22,72.5
86.92,24.57,3181.4,3,8.22,20.5
30.74,25.13,1296.8,10,0.89,48.9
39.48,29.76,2521.0,9,4.5,30.4
28.89,57.81,2464.6,16,4.36,36.0
54.27,64.37,2322.4,4,5.2,34.6
11.76,6.58,4000.8,9,2.88,19.9
70.42,26.77,1161.4,9,7.88,40.4
57.08,43.79,4531.1,21,2.37,41.8
90.88,34.88,3977.6,6,5.56,37.3
24.8,84.58,1732.3,16,4.27,48.4
82.37,75.89,985.0,19,2.34,76.0
81.28,61.33,1469.7,11,1.69,69.9
21.45,35.42,1729.9,4,8.14,16.5
45.87,68.06,2829.0,4,4.81,35.5
25.31,80.93,327.2,22,5.18,49.2
32.92,58.53,4580.4,3,6.68,10.8
33.69,75.6,583.5,6,0.78,63.6
60.06,72.42,1468.4,23,6.1,53.6
47.03,56.46,635.5,1,1.49,40.1
95.3,33.1,1357.7,0,6.32,32.0
21.37,72.12,4204.6,9,1.29,42.8
97.63,23.61,3114.4,0,7.09,22.8
30.76,75.15,1213.9,12,5.82,46.2
79.56,77.41,4371.6,16,3.34,54.8
40.51,78.99,4023.5,8,3.11,46.7
22.88,47.56,3792.9,3,1.35,32.6
87.21,22.32,4253.4,8,7.69,32.2
37.8,13.98,3136.3,6,1.1,33.3
69.3,71.9,2557.0,22,4.07,53.8
60.98,84.76,1932.3,1,2.09,48.5
52.46,63.58,1196.4,17,8.47,36.6
54.62,17.97,2831.3,20,5.02,33.5
75.9,89.14,4458.5,14,1.36,67.9
17.9,94.02,3010.5,9,5.71,37.9
70.14,44.0,4606.1,16,8.43,26.2
90.62,58.53,1848.9,6,5.18,50.4
15.2,74.95,3506.2,10,3.94,38.7
22.66,71.28,3278.5,6,2.56,37.6
74.5,92.1,3385.1,10,0.87,72.8
49.36,15.34,3260.7,23,2.02,38.3
46.32,57.27,1186.1,22,4.75,47.9
22.33,67.27,803.6,23,6.43,37.2
55.61,85.11,4895.3,14,7.47,31.0
21.39,83.67,321.9,18,6.77,40.7
52.9,93.02,2391.9,18,1.15,68.1
78.73,51.09,2182.9,23,6.6,49.4
33.24,79.77,1864.1,24,4.99,44.6
53.27,43.46,3931.7,9,4.04,36.0
99.28,43.01,3752.2,15,4.91,52.2
71.8,27.8,4535.6,19,0.17,55.7
85.72,78.64,2037.9,7,0.67,73.9
47.34,93.72,2864.5,0,4.52,32.8
79.11,28.07,4472.3,1,1.56,31.9
13.65,10.05,4969.9,9,4.68,14.4
21.06,78.4,4849.5,9,3.08,35.3
28.28,60.82,3617.4,9,7.72,25.6
46.18,91.37,801.8,8,8.08,50.6
86.12,27.7,213.6,17,8.33,51.7
41.16,11.39,4143.6,1,7.65,5.0
68.92,49.32,4220.6,23,8.38,26.0
73.84,12.69,3757.2,4,6.03,26.4
62.76,28.56,1471.6,20,8.17,37.6
42.15,16.34,3235.1,10,5.49,24.8
61.93,25.17,1649.6,5,6.9,20.0
40.8,14.55,2308.2,7,1.21,42.2
17.55,90.85,1973.9,7,5.83,33.5
99.35,30.07,4576.8,24,7.92,33.8
21.45,44.95,1247.4,9,4.64,38.1
16.51,85.88,2930.3,10,1.67,50.6
89.07,65.96,1868.8,18,4.53,69.1
37.17,60.62,3349.0,24,6.04,32.5
68.53,68.5,2866.4,13,6.57,43.7
39.61,79.59,4627.5,10,4.5,42.3
45.23,83.99,597.9,2,1.93,53.8
33.59,62.84,1181.1,0,7.88,14.1
40.87,85.1,3855.1,20,6.6,37.2
46.96,53.19,1907.1,22,2.37,52.7
74.84,29.96,912.3,2,6.92,32.9
56.04,84.21,2566.3,8,3.02,64.9
94.92,53.73,3295.5,0,2.72,41.8
13.77,86.55,319.7,21,7.35,40.7
55.28,8.62,1528.9,11,7.44,24.8
62.58,40.78,4066.2,11,3.45,40.5
92.82,90.3,2649.2,5,0.17,78.0
14.42,27.47,273.4,7,1.67,42.3
61.61,89.74,1481.6,2,7.74,32.7
86.83,90.85,3231.8,20,7.65,53.4
31.77,84.39,1076.9,10,3.91,56.9
88.87,55.73,4154.2,10,2.65,54.8
11.71,63.22,3415.2,4,2.64,32.2
75.92,83.27,2409.8,23,7.64,52.7
93.98,74.83,4586.6,6,2.83,60.1
69.15,61.71,2019.8,18,4.4,56.2
49.51,93.4,1251.9,6,6.24,54.1
14.04,66.71,3340.9,9,1.86,44.6
92.81,92.79,2909.1,7,2.23,72.6
52.33,10.16,1742.7,20,3.11,45.3
12.61,17.51,1784.0,20,5.6,19.9
72.08,45.63,2051.2,13,6.97,43.2
53.37,39.64,1526.6,0,4.69,30.5
21.19,75.45,3580.2,12,1.22,48.9
29.28,19.46,3291.7,23,3.85,30.5
15.8,92.85,2259.8,5,1.17,51.6
61.69,33.36,2049.5,5,0.84,52.9
65.98,43.6,1888.8,20,5.05,46.3
55.52,29.73,1489.0,4,8.13,27.4
83.54,57.14,519.9,2,7.14,43.0
87.49,10.28,1414.2,11,6.61,46.2
65.41,18.47,1673.9,14,6.21,39.3
11.15,72.12,2783.7,2,7.64,12.4
72.57,21.79,3891.6,15,6.42,38.5
47.62,26.2,2038.9,17,5.37,35.2
60.9,76.37,4729.3,8,3.16,53.6
68.42,13.4,4154.0,7,0.95,45.0
41.52,44.37,4925.5,10,3.97,26.0
92.54,7.08,4393.4,2,7.87,9.8
22.06,36.21,3122.0,4,5.0,18.1
70.44,67.91,3032.5,9,1.65,66.8
10.39,13.11,734.7,4,5.55,16.4
93.22,84.95,3639.8,7,4.01,65.1
20.13,86.85,3041.0,5,7.92,29.1
18.54,14.45,2584.0,22,1.45,36.3
39.97,94.17,3497.1,20,6.08,41.5
43.62,31.78,2275.8,15,5.83,33.3
29.29,12.57,2666.9,11,8.36,18.4
62.66,5.46,2051.9,16,4.85,34.3
49.86,41.77,3615.1,7,7.42,28.7
13.08,61.68,4395.4,3,0.31,28.9
38.77,34.9,4220.1,20,1.13,39.0
82.94,80.3,3951.5,16,3.01,58.4
72.07,69.49,167.6,2,5.3,52.8
75.24,36.51,4568.2,17,3.87,41.1
72.83,71.09,1446.9,15,1.8,71.4
37.99,89.64,4451.1,1,5.05,19.8
18.97,13.38,1065.1,12,4.86,34.6
34.52,32.55,2254.3,0,4.51,15.7
84.86,46.7,3772.1,21,0.86,59.2
98.24,49.82,3237.4,23,7.89,45.0
54.45,53.8,2138.0,2,5.07,35.4
10.87,32.06,3425.3,0,2.32,7.1
22.6,65.05,2789.9,1,5.87,13.9
38.99,63.06,1451.1,18,2.77,57.5
62.07,57.0,3267.0,21,4.35,48.7
16.76,15.24,1100.8,2,2.97,16.2
94.9,47.93,3500.5,24,7.5,45.6
42.86,37.06,115.2,0,8.45,13.8
92.13,49.19,2789.0,22,1.45,68.5
80.25,87.97,2065.2,23,0.3,83.6
77.99,48.25,1585.2,8,1.94,66.9
64.6,6.26,2627.0,7,5.06,33.2
66.41,44.5,3262.0,4,1.56,45.4
67.42,78.86,4830.0,0,6.92,23.0
66.58,75.21,4182.0,14,3.53,50.9
59.84,51.21,3614.0,16,5.23,34.5
98.78,27.48,2446.9,14,3.93,57.2
75.91,46.86,2021.5,7,7.69,41.9
79.93,55.73,259.4,22,0.4,78.2
88.52,94.99,1859.6,20,6.23,63.9
29.41,62.98,4257.0,2,5.58,13.4
17.54,67.48,1981.7,8,5.56,35.6
53.46,49.23,2361.8,19,3.58,45.2
56.27,36.9,1432.0,13,0.23,64.4
84.63,78.17,1443.3,5,5.89,47.3
49.94,49.54,403.2,19,7.07,45.1
61.38,94.52,3107.6,24,0.82,70.8
57.44,46.14,2295.5,3,3.81,38.1
13.44,11.12,3069.2,23,1.47,24.3
65.37,66.43,2779.7,11,5.23,50.9
84.52,9.2,4014.3,2,6.7,15.8
24.18,27.55,3780.0,23,5.7,25.1
63.49,36.84,3880.1,2,2.77,32.3
63.42,71.55,2546.3,20,1.27,61.9
24.78,49.48,1834.0,16,6.77,24.9
21.11,7.58,4673.8,5,2.82,11.4
98.2,60.52,365.9,14,0.29,89.5
45.43,42.03,847.8,10,4.9,49.3
30.47,87.97,2156.0,17,2.17,57.0
25.42,49.96,3108.4,2,7.17,9.1
70.08,68.81,140.2,16,1.3,75.6
64.85,24.7,3624.7,10,3.75,41.2
67.92,73.49,2837.8,5,2.23,59.1
17.92,69.89,2475.0,4,5.89,22.2
90.42,86.37,2175.1,9,4.71,70.0
45.03,8.04,2645.5,1,6.74,5.0
38.2,45.28,892.8,14,3.95,50.3
51.61,66.12,632.7,10,0.14,73.3
45.11,13.56,1519.2,23,1.91,49.3
87.72,41.95,3576.6,24,8.49,42.8
93.63,89.79,2982.6,13,3.5,63.3
37.31,44.23,2452.6,13,5.31,38.0
87.75,93.69,2900.5,2,7.7,42.0
80.34,10.12,2840.4,21,0.27,59.7
93.77,69.6,1604.5,21,5.64,64.8
32.12,57.29,577.5,15,2.52,55.1
61.93,50.05,4494.2,13,2.45,48.7
34.71,92.38,3039.6,9,1.99,58.8
84.17,16.67,3519.0,21,7.01,37.5
10.48,85.64,2373.6,7,3.23,41.7
60.83,67.21,3806.8,11,0.66,60.0
40.53,28.31,2964.0,4,0.91,36.3
39.04,86.15,363.6,12,1.35,67.8
68.04,43.64,4461.5,23,7.65,35.4
86.63,78.28,1597.1,11,3.69,66.8
64.83,40.0,775.7,2,7.79,29.6
86.79,81.58,531.4,22,6.97,66.5
33.81,62.3,3630.2,16,7.14,26.3
56.76,17.69,3549.4,19,2.51,42.2
50.55,63.47,3530.8,4,2.38,44.9
11.05,22.22,4587.2,22,4.8,13.3
60.11,42.07,1809.8,5,3.61,48.1
69.54,20.33,2849.6,12,4.38,46.1
63.27,6.98,3135.5,5,0.55,39.8
76.27,24.07,4899.5,12,8.26,20.9
61.42,53.27,1630.5,14,0.59,66.7
16.01,48.34,4786.0,1,1.6,11.7
20.48,50.13,828.8,10,5.8,27.4
63.68,27.29,3843.6,15,1.41,47.3
34.75,66.66,3201.1,17,1.0,59.1
17.17,68.38,4102.8,1,1.39,23.0
48.66,37.22,240.6,9,0.62,64.3
59.89,84.31,482.8,12,2.21,74.5
39.59,62.96,441.5,7,2.38,56.9
74.84,69.17,3005.5,6,4.29,50.5
67.94,29.96,3054.4,15,3.79,49.5
